country,energy,year,production
Laos,Renewables and other (quad Btu),2020,0.097937198
Latvia,Renewables and other (quad Btu),2020,0.020112938
Lebanon,Renewables and other (quad Btu),2020,0.004380777
Lesotho,Renewables and other (quad Btu),2020,0.001456984
Liberia,Renewables and other (quad Btu),2020,0.000459176
Libya,Renewables and other (quad Btu),2020,2.73E-05
Lithuania,Renewables and other (quad Btu),2020,0.019571747
Luxembourg,Renewables and other (quad Btu),2020,0.005951043
Macau,Renewables and other (quad Btu),2020,0.001658166
Madagascar,Renewables and other (quad Btu),2020,0.003139884
Malawi,Renewables and other (quad Btu),2020,0.006226632
Malaysia,Renewables and other (quad Btu),2020,0.152937218
Maldives,Renewables and other (quad Btu),2020,0.00014331
Mali,Renewables and other (quad Btu),2020,0.005840564
Malta,Renewables and other (quad Btu),2020,0.000862829
Mauritania,Renewables and other (quad Btu),2020,0.001603707
Mauritius,Renewables and other (quad Btu),2020,0.004538442
Mexico,Renewables and other (quad Btu),2020,0.237719454
Moldova,Renewables and other (quad Btu),2020,0.001383846
Mongolia,Renewables and other (quad Btu),2020,0.00230729
Montenegro,Renewables and other (quad Btu),2020,0.00602243
Morocco,Renewables and other (quad Btu),2020,0.025607607
Mozambique,Renewables and other (quad Btu),2020,0.057061714
Namibia,Renewables and other (quad Btu),2020,0.006602494
Nauru,Renewables and other (quad Btu),2020,1.02E-05
Nepal,Renewables and other (quad Btu),2020,0.021097272
Netherlands,Renewables and other (quad Btu),2020,0.244954128
Netherlands Antilles,Renewables and other (quad Btu),2020,0.000842799
New Caledonia,Renewables and other (quad Btu),2020,0.001723229
New Zealand,Renewables and other (quad Btu),2020,0.124101129
Nicaragua,Renewables and other (quad Btu),2020,0.012938564
Niger,Renewables and other (quad Btu),2020,8.19E-05
Nigeria,Renewables and other (quad Btu),2020,0.026853282
North Korea,Renewables and other (quad Btu),2020,0.044024816
North Macedonia,Renewables and other (quad Btu),2020,0.005368991
Norway,Renewables and other (quad Btu),2020,0.524357898
Oman,Renewables and other (quad Btu),2020,0.001071412
Pakistan,Renewables and other (quad Btu),2020,0.143353636
Palestinian Territories,Renewables and other (quad Btu),2020,0.000609993
Panama,Renewables and other (quad Btu),2020,0.028386318
Papua New Guinea,Renewables and other (quad Btu),2020,0.003925902
Paraguay,Renewables and other (quad Btu),2020,0.172522241
Peru,Renewables and other (quad Btu),2020,0.127342797
Philippines,Renewables and other (quad Btu),2020,0.093006277
Poland,Renewables and other (quad Btu),2020,0.182785725
Portugal,Renewables and other (quad Btu),2020,0.13701327
Puerto Rico,Renewables and other (quad Btu),2020,0.002662049
Qatar,Renewables and other (quad Btu),2020,0.001204293
Romania,Renewables and other (quad Btu),2020,0.098217135
Russia,Renewables and other (quad Btu),2020,0.769297487
Rwanda,Renewables and other (quad Btu),2020,0.001932099
Saint Kitts and Nevis,Renewables and other (quad Btu),2020,3.75E-05
Saint Lucia,Renewables and other (quad Btu),2020,2.73E-05
Saint Vincent/Grenadines,Renewables and other (quad Btu),2020,8.87E-05
Samoa,Renewables and other (quad Btu),2020,0.00028647
Sao Tome and Principe,Renewables and other (quad Btu),2020,2.05E-05
Saudi Arabia,Renewables and other (quad Btu),2020,0.002672731
Senegal,Renewables and other (quad Btu),2020,0.00409449
Serbia,Renewables and other (quad Btu),2020,0.035950621
Seychelles,Renewables and other (quad Btu),2020,0.000221789
Sierra Leone,Renewables and other (quad Btu),2020,0.000678525
Singapore,Renewables and other (quad Btu),2020,0.062631871
Slovakia,Renewables and other (quad Btu),2020,0.039831669
Slovenia,Renewables and other (quad Btu),2020,0.020613763
Solomon Islands,Renewables and other (quad Btu),2020,4.84E-05
Somalia,Renewables and other (quad Btu),2020,0.000103047
South Africa,Renewables and other (quad Btu),2020,0.05064632
South Korea,Renewables and other (quad Btu),2020,0.193179709
South Sudan,Renewables and other (quad Btu),2020,3.75E-05
Spain,Renewables and other (quad Btu),2020,0.500990966
Sri Lanka,Renewables and other (quad Btu),2020,0.02035472
Sudan,Renewables and other (quad Btu),2020,0.038594365
Suriname,Renewables and other (quad Btu),2020,0.003423446
Sweden,Renewables and other (quad Btu),2020,0.470114888
Switzerland,Renewables and other (quad Btu),2020,0.167229069
Syria,Renewables and other (quad Btu),2020,0.002933931
Taiwan,Renewables and other (quad Btu),2020,0.075826445
Tajikistan,Renewables and other (quad Btu),2020,0.061806851
Tanzania,Renewables and other (quad Btu),2020,0.015053952
Thailand,Renewables and other (quad Btu),2020,0.285044095
The Bahamas,Renewables and other (quad Btu),2020,0.000023885
Timor-Leste,Renewables and other (quad Btu),2020,3.41E-06
Togo,Renewables and other (quad Btu),2020,0.000315866
Tonga,Renewables and other (quad Btu),2020,3.75E-05
Trinidad and Tobago,Renewables and other (quad Btu),2020,2.05E-05
Tunisia,Renewables and other (quad Btu),2020,0.002255426
Turkiye,Renewables and other (quad Btu),2020,0.457927478
Turkmenistan,Renewables and other (quad Btu),2020,1.09E-05
Turks and Caicos Islands,Renewables and other (quad Btu),2020,3.41E-06
U.S. Virgin Islands,Renewables and other (quad Btu),2020,0.00004777
Uganda,Renewables and other (quad Btu),2020,0.016674951
Ukraine,Renewables and other (quad Btu),2020,0.068575345
United Arab Emirates,Renewables and other (quad Btu),2020,0.017744595
United Kingdom,Renewables and other (quad Btu),2020,0.743960139
United States,Renewables and other (quad Btu),2020,7.455133092
Uruguay,Renewables and other (quad Btu),2020,0.061400217
Uzbekistan,Renewables and other (quad Btu),2020,0.01708664
Vanuatu,Renewables and other (quad Btu),2020,0.000075262
Venezuela,Renewables and other (quad Btu),2020,0.21339329
Vietnam,Renewables and other (quad Btu),2020,0.302658242
Yemen,Renewables and other (quad Btu),2020,0.001671949
Zambia,Renewables and other (quad Btu),2020,0.044820669
Zimbabwe,Renewables and other (quad Btu),2020,0.013932922
Afghanistan,Renewables and other (quad Btu),2022,0.002838902
Albania,Renewables and other (quad Btu),2022,0.023796276
Algeria,Renewables and other (quad Btu),2022,0.002945991
American Samoa,Renewables and other (quad Btu),2022,1.72E-05
Angola,Renewables and other (quad Btu),2022,0.04492568
Antigua and Barbuda,Renewables and other (quad Btu),2022,7.85E-05
Argentina,Renewables and other (quad Btu),2022,0.258193925
Armenia,Renewables and other (quad Btu),2022,0.011502759
Aruba,Renewables and other (quad Btu),2022,0.000552767
Australia,Renewables and other (quad Btu),2022,0.329453298
Austria,Renewables and other (quad Btu),2022,0.22067743
Azerbaijan,Renewables and other (quad Btu),2022,0.006840783
Bahrain,Renewables and other (quad Btu),2022,0.000300268
Bangladesh,Renewables and other (quad Btu),2022,0.005436514
Barbados,Renewables and other (quad Btu),2022,0.000302791
Belarus,Renewables and other (quad Btu),2022,0.006990632
Belgium,Renewables and other (quad Btu),2022,0.136824494
Belize,Renewables and other (quad Btu),2022,0.002215809
Benin,Renewables and other (quad Btu),2022,6.18E-05
Bermuda,Renewables and other (quad Btu),2022,5.59E-05
Bhutan,Renewables and other (quad Btu),2022,0.03675559
Bolivia,Renewables and other (quad Btu),2022,0.021807025
Bosnia and Herzegovina,Renewables and other (quad Btu),2022,0.020653959
Botswana,Renewables and other (quad Btu),2022,2.17E-05
Brazil,Renewables and other (quad Btu),2022,3.172434841
British Virgin Islands,Renewables and other (quad Btu),2022,1.36E-05
Brunei,Renewables and other (quad Btu),2022,1.71E-05
Bulgaria,Renewables and other (quad Btu),2022,0.054719029
Burkina Faso,Renewables and other (quad Btu),2022,0.001360407
Burma,Renewables and other (quad Btu),2022,0.033851904
Burundi,Renewables and other (quad Btu),2022,0.000932144
Cabo Verde,Renewables and other (quad Btu),2022,0.000498173
Cambodia,Renewables and other (quad Btu),2022,0.023600848
Cameroon,Renewables and other (quad Btu),2022,0.018322475
Canada,Renewables and other (quad Btu),2022,1.618924436
Cayman Islands,Renewables and other (quad Btu),2022,7.71E-05
Central African Republic,Renewables and other (quad Btu),2022,0.000481112
Chad,Renewables and other (quad Btu),2022,0.000129928
Chile,Renewables and other (quad Btu),2022,0.196794336
China,Renewables and other (quad Btu),2022,10.47077564
Colombia,Renewables and other (quad Btu),2022,0.255973759
Congo-Brazzaville,Renewables and other (quad Btu),2022,0.003573195
Congo-Kinshasa,Renewables and other (quad Btu),2022,0.052463121
Cook Islands,Renewables and other (quad Btu),2022,5.43E-05
Costa Rica,Renewables and other (quad Btu),2022,0.042803153
Cote d'Ivoire,Renewables and other (quad Btu),2022,0.012233931
Croatia,Renewables and other (quad Btu),2022,0.03303082
Cuba,Renewables and other (quad Btu),2022,0.003776801
Cyprus,Renewables and other (quad Btu),2022,0.003333641
Czechia,Renewables and other (quad Btu),2022,0.077114078
Denmark,Renewables and other (quad Btu),2022,0.14330533
Djibouti,Renewables and other (quad Btu),2022,0.000239655
Dominica,Renewables and other (quad Btu),2022,8.26E-05
Dominican Republic,Renewables and other (quad Btu),2022,0.015106373
Ecuador,Renewables and other (quad Btu),2022,0.090708945
Egypt,Renewables and other (quad Btu),2022,0.092339127
El Salvador,Renewables and other (quad Btu),2022,0.02491829
Equatorial Guinea,Renewables and other (quad Btu),2022,0.001654155
Eritrea,Renewables and other (quad Btu),2022,0.000163783
Estonia,Renewables and other (quad Btu),2022,0.01771254
Eswatini,Renewables and other (quad Btu),2022,0.002904074
Ethiopia,Renewables and other (quad Btu),2022,0.059430559
Falkland Islands,Renewables and other (quad Btu),2022,1.71E-05
Faroe Islands,Renewables and other (quad Btu),2022,0.00079795
Fiji,Renewables and other (quad Btu),2022,0.002427233
Finland,Renewables and other (quad Btu),2022,0.231106328
France,Renewables and other (quad Btu),2022,0.531534819
French Polynesia,Renewables and other (quad Btu),2022,0.000826079
Gabon,Renewables and other (quad Btu),2022,0.005304319
"Gambia, The",Renewables and other (quad Btu),2022,1.71E-05
Georgia,Renewables and other (quad Btu),2022,0.037049284
Germany,Renewables and other (quad Btu),2022,1.329579812
Ghana,Renewables and other (quad Btu),2022,0.028685953
Greece,Renewables and other (quad Btu),2022,0.08625908
Greenland,Renewables and other (quad Btu),2022,0.001618816
Grenada,Renewables and other (quad Btu),2022,0.000014331
Guam,Renewables and other (quad Btu),2022,0.000484524
Guatemala,Renewables and other (quad Btu),2022,0.058174163
Guinea,Renewables and other (quad Btu),2022,0.010140885
Guinea-Bissau,Renewables and other (quad Btu),2022,1.02E-05
Guyana,Renewables and other (quad Btu),2022,0.00013168
Haiti,Renewables and other (quad Btu),2022,0.000644895
Honduras,Renewables and other (quad Btu),2022,0.031257615
Hong Kong,Renewables and other (quad Btu),2022,0.001933602
Hungary,Renewables and other (quad Btu),2022,0.057882306
Iceland,Renewables and other (quad Btu),2022,0.067788691
India,Renewables and other (quad Btu),2022,1.576032623
Indonesia,Renewables and other (quad Btu),2022,0.721502106
Iran,Renewables and other (quad Btu),2022,0.04854501
Iraq,Renewables and other (quad Btu),2022,0.010330791
Ireland,Renewables and other (quad Btu),2022,0.056454322
Israel,Renewables and other (quad Btu),2022,0.020385517
Italy,Renewables and other (quad Btu),2022,0.486019154
Jamaica,Renewables and other (quad Btu),2022,0.002284825
Japan,Renewables and other (quad Btu),2022,1.092555196
Jordan,Renewables and other (quad Btu),2022,0.017826
Kazakhstan,Renewables and other (quad Btu),2022,0.046115555
Kenya,Renewables and other (quad Btu),2022,0.040262595
Kiribati,Renewables and other (quad Btu),2022,2.05E-05
Kosovo,Renewables and other (quad Btu),2022,0.002194007
Kuwait,Renewables and other (quad Btu),2022,0.006486481
Kyrgyzstan,Renewables and other (quad Btu),2022,0.040614722
Laos,Renewables and other (quad Btu),2022,0.132758119
Latvia,Renewables and other (quad Btu),2022,0.020250263
Lebanon,Renewables and other (quad Btu),2022,0.006978782
Lesotho,Renewables and other (quad Btu),2022,0.001642241
Liberia,Renewables and other (quad Btu),2022,0.000459176
Libya,Renewables and other (quad Btu),2022,3.07E-05
Lithuania,Renewables and other (quad Btu),2022,0.019509467
Luxembourg,Renewables and other (quad Btu),2022,0.006066565
Macau,Renewables and other (quad Btu),2022,0.0017956
Madagascar,Renewables and other (quad Btu),2022,0.003312338
Malawi,Renewables and other (quad Btu),2022,0.006298665
Malaysia,Renewables and other (quad Btu),2022,0.168772567
Maldives,Renewables and other (quad Btu),2022,0.000196403
Mali,Renewables and other (quad Btu),2022,0.006737467
Malta,Renewables and other (quad Btu),2022,0.001049502
Mauritania,Renewables and other (quad Btu),2022,0.001545539
Mauritius,Renewables and other (quad Btu),2022,0.00365224
Mexico,Renewables and other (quad Btu),2022,0.26677804
Moldova,Renewables and other (quad Btu),2022,0.00189908
Mongolia,Renewables and other (quad Btu),2022,0.00259664
Montenegro,Renewables and other (quad Btu),2022,0.006015606
Montserrat,Renewables and other (quad Btu),2022,6.82E-06
Morocco,Renewables and other (quad Btu),2022,0.02588399
Mozambique,Renewables and other (quad Btu),2022,0.058861149
Namibia,Renewables and other (quad Btu),2022,0.004435784
Nauru,Renewables and other (quad Btu),2022,1.57E-05
Nepal,Renewables and other (quad Btu),2022,0.036503091
Netherlands,Renewables and other (quad Btu),2022,0.29857981
Netherlands Antilles,Renewables and other (quad Btu),2022,0.000887157
New Caledonia,Renewables and other (quad Btu),2022,0.00276052
New Zealand,Renewables and other (quad Btu),2022,0.132471832
Nicaragua,Renewables and other (quad Btu),2022,0.01423927
Niger,Renewables and other (quad Btu),2022,8.19E-05
Nigeria,Renewables and other (quad Btu),2022,0.03239093
North Korea,Renewables and other (quad Btu),2022,0.057151325
North Macedonia,Renewables and other (quad Btu),2022,0.005689973
Norway,Renewables and other (quad Btu),2022,0.493759139
Oman,Renewables and other (quad Btu),2022,0.005698277
Pakistan,Renewables and other (quad Btu),2022,0.16076279
Palestinian Territories,Renewables and other (quad Btu),2022,0.001166172
Panama,Renewables and other (quad Btu),2022,0.032555203
Papua New Guinea,Renewables and other (quad Btu),2022,0.003369723
Paraguay,Renewables and other (quad Btu),2022,0.161876341
Peru,Renewables and other (quad Btu),2022,0.12732962
Philippines,Renewables and other (quad Btu),2022,0.10653746
Poland,Renewables and other (quad Btu),2022,0.217482177
Portugal,Renewables and other (quad Btu),2022,0.128781825
Puerto Rico,Renewables and other (quad Btu),2022,0.003699827
Qatar,Renewables and other (quad Btu),2022,0.00120417
Romania,Renewables and other (quad Btu),2022,0.093134872
Russia,Renewables and other (quad Btu),2022,0.735711093
Rwanda,Renewables and other (quad Btu),2022,0.002034122
Saint Kitts and Nevis,Renewables and other (quad Btu),2022,3.75E-05
Saint Lucia,Renewables and other (quad Btu),2022,2.73E-05
Saint Vincent/Grenadines,Renewables and other (quad Btu),2022,0.000071655
Samoa,Renewables and other (quad Btu),2022,0.000306554
Sao Tome and Principe,Renewables and other (quad Btu),2022,2.05E-05
Saudi Arabia,Renewables and other (quad Btu),2022,0.00968707
Senegal,Renewables and other (quad Btu),2022,0.00655757
Serbia,Renewables and other (quad Btu),2022,0.03711153
Seychelles,Renewables and other (quad Btu),2022,0.000290921
Sierra Leone,Renewables and other (quad Btu),2022,0.000678525
Singapore,Renewables and other (quad Btu),2022,0.069379161
Slovakia,Renewables and other (quad Btu),2022,0.036785498
Slovenia,Renewables and other (quad Btu),2022,0.015239227
Solomon Islands,Renewables and other (quad Btu),2022,5.75E-05
Somalia,Renewables and other (quad Btu),2022,0.000246357
South Africa,Renewables and other (quad Btu),2022,0.068418241
South Korea,Renewables and other (quad Btu),2022,0.244839946
South Sudan,Renewables and other (quad Btu),2022,0.000119425
Spain,Renewables and other (quad Btu),2022,0.528996577
Sri Lanka,Renewables and other (quad Btu),2022,0.028904376
Sudan,Renewables and other (quad Btu),2022,0.041649109
Suriname,Renewables and other (quad Btu),2022,0.003226906
Sweden,Renewables and other (quad Btu),2022,0.517530933
Switzerland,Renewables and other (quad Btu),2022,0.144406741
Syria,Renewables and other (quad Btu),2022,0.003213726
Taiwan,Renewables and other (quad Btu),2022,0.105724398
Tajikistan,Renewables and other (quad Btu),2022,0.067987197
Tanzania,Renewables and other (quad Btu),2022,0.014106785
Thailand,Renewables and other (quad Btu),2022,0.297871061
The Bahamas,Renewables and other (quad Btu),2022,6.48E-05
Timor-Leste,Renewables and other (quad Btu),2022,3.41E-06
Togo,Renewables and other (quad Btu),2022,0.000626371
Tonga,Renewables and other (quad Btu),2022,2.73E-05
Trinidad and Tobago,Renewables and other (quad Btu),2022,2.05E-05
Tunisia,Renewables and other (quad Btu),2022,0.002238365
Turkiye,Renewables and other (quad Btu),2022,0.508172654
Turkmenistan,Renewables and other (quad Btu),2022,2.05E-05
Turks and Caicos Islands,Renewables and other (quad Btu),2022,1.71E-05
U.S. Virgin Islands,Renewables and other (quad Btu),2022,5.99E-05
Uganda,Renewables and other (quad Btu),2022,0.02161948
Ukraine,Renewables and other (quad Btu),2022,0.06325872
United Arab Emirates,Renewables and other (quad Btu),2022,0.026472853
United Kingdom,Renewables and other (quad Btu),2022,0.748576911
United States,Renewables and other (quad Btu),2022,8.297453347
Uruguay,Renewables and other (quad Btu),2022,0.062115963
Uzbekistan,Renewables and other (quad Btu),2022,0.02361748
Vanuatu,Renewables and other (quad Btu),2022,0.000065708
